,TBL,TMS,DFY
2022-12-02,4.22,-0.71,1.16
2022-12-05,4.27,-0.67,1.16
2022-12-06,4.27,-0.76,1.16
2022-12-07,4.2,-0.78,1.16
2022-12-08,4.17,-0.69,1.16
2022-12-09,4.19,-0.62,1.16
2022-12-12,4.29,-0.68,1.16
2022-12-13,4.26,-0.75,1.16
2022-12-14,4.23,-0.74,1.16
2022-12-15,4.22,-0.78,1.16
2022-12-16,4.2,-0.72,1.16
2022-12-19,4.28,-0.71,1.16
2022-12-20,4.25,-0.56,1.16
2022-12-21,4.22,-0.54,1.16
2022-12-22,4.24,-0.57,1.16
2022-12-23,4.23,-0.48,1.16
2022-12-26,4.23,-0.48,1.16
2022-12-27,4.35,-0.51,1.16
2022-12-28,4.35,-0.47,1.16
2022-12-29,4.34,-0.51,1.16
2022-12-30,4.3,-0.42,1.16
2023-01-01,4.3,-0.42,1.1
2023-01-02,4.3,-0.42,1.1
2023-01-03,4.4,-0.61,1.1
2023-01-04,4.41,-0.72,1.1
2023-01-05,4.51,-0.8,1.1
2023-01-06,4.51,-0.96,1.1
2023-01-09,4.55,-1.02,1.1
2023-01-10,4.57,-0.96,1.1
2023-01-11,4.57,-1.03,1.1
2023-01-12,4.5,-1.07,1.1
2023-01-13,4.51,-1.02,1.1
2023-01-16,4.51,-1.02,1.1
2023-01-17,4.56,-1.03,1.1
2023-01-18,4.54,-1.17,1.1
2023-01-19,4.55,-1.16,1.1
2023-01-20,4.57,-1.09,1.1
2023-01-23,4.58,-1.06,1.1
2023-01-24,4.57,-1.11,1.1
2023-01-25,4.56,-1.1,1.1
2023-01-26,4.55,-1.06,1.1
2023-01-27,4.57,-1.05,1.1
2023-01-30,4.59,-1.04,1.1
2023-01-31,4.58,-1.06,1.1
2023-02-01,4.54,-1.15,1.03
2023-02-02,4.53,-1.13,1.03
2023-02-03,4.57,-1.04,1.03
2023-02-06,4.59,-0.96,1.03
2023-02-07,4.59,-0.92,1.03
2023-02-08,4.59,-0.96,1.03
2023-02-09,4.64,-0.97,1.03
2023-02-10,4.66,-0.92,1.03
2023-02-13,4.68,-0.96,1.03
2023-02-14,4.67,-0.9,1.03
2023-02-15,4.66,-0.85,1.03
2023-02-16,4.7,-0.84,1.03
2023-02-17,4.7,-0.88,1.03
2023-02-20,4.7,-0.88,1.03
2023-02-21,4.72,-0.77,1.03
2023-02-22,4.71,-0.78,1.03
2023-02-23,4.71,-0.83,1.03
2023-02-24,4.72,-0.77,1.03
2023-02-27,4.74,-0.82,1.03
2023-02-28,4.72,-0.8,1.03
2023-03-01,4.73,-0.72,1.11
2023-03-02,4.74,-0.66,1.11
2023-03-03,4.74,-0.77,1.11
2023-03-06,4.76,-0.78,1.11
2023-03-07,4.87,-0.9,1.11
2023-03-08,4.89,-0.91,1.11
2023-03-09,4.87,-0.94,1.11
2023-03-10,4.83,-1.13,1.11
2023-03-13,4.7,-1.15,1.11
2023-03-14,4.71,-1.07,1.11
2023-03-15,4.59,-1.08,1.11
2023-03-16,4.57,-1.01,1.11
2023-03-17,4.36,-0.97,1.11
2023-03-20,4.65,-1.18,1.11
2023-03-21,4.62,-1.03,1.11
2023-03-22,4.63,-1.15,1.11
2023-03-23,4.57,-1.19,1.11
2023-03-24,4.57,-1.19,1.11
2023-03-27,4.75,-1.22,1.11
2023-03-28,4.64,-1.09,1.11
2023-03-29,4.64,-1.07,1.11
2023-03-30,4.8,-1.25,1.11
2023-03-31,4.68,-1.2,1.11
2023-04-01,4.68,-1.2,1.06
2023-04-03,4.77,-1.34,1.06
2023-04-04,4.74,-1.39,1.06
2023-04-05,4.72,-1.42,1.06
2023-04-06,4.77,-1.47,1.06
2023-04-07,4.81,-1.42,1.06
2023-04-10,4.94,-1.53,1.06
2023-04-11,4.89,-1.46,1.06
2023-04-12,4.87,-1.46,1.06
2023-04-13,4.95,-1.5,1.06
2023-04-14,4.98,-1.46,1.06
2023-04-17,5.06,-1.46,1.06
2023-04-18,5.04,-1.46,1.06
2023-04-19,5.01,-1.41,1.06
2023-04-20,4.97,-1.43,1.06
2023-04-21,4.98,-1.41,1.06
2023-04-24,5.04,-1.52,1.06
2023-04-25,4.97,-1.57,1.06
2023-04-26,5.0,-1.57,1.06
2023-04-27,5.03,-1.5,1.06
2023-04-28,4.95,-1.51,1.06
2023-05-01,5.1,-1.51,1.1
2023-05-02,5.08,-1.64,1.1
2023-05-03,5.09,-1.71,1.1
2023-05-04,5.1,-1.73,1.1
2023-05-05,5.1,-1.66,1.1
2023-05-08,5.15,-1.63,1.1
2023-05-09,5.13,-1.6,1.1
2023-05-10,5.08,-1.65,1.1
2023-05-11,5.04,-1.65,1.1
2023-05-12,5.08,-1.62,1.1
2023-05-15,5.06,-1.56,1.1
2023-05-16,5.07,-1.53,1.1
2023-05-17,5.1,-1.53,1.1
2023-05-18,5.14,-1.49,1.1
2023-05-19,5.12,-1.42,1.1
2023-05-22,5.24,-1.52,1.1
2023-05-23,5.18,-1.48,1.1
2023-05-24,5.21,-1.48,1.1
2023-05-25,5.21,-1.38,1.1
2023-05-26,5.16,-1.36,1.1
2023-05-29,5.16,-1.36,1.1
2023-05-30,5.28,-1.59,1.1
2023-05-31,5.26,-1.62,1.1
2023-06-01,5.24,-1.63,1.1
2023-06-02,5.23,-1.54,1.1
2023-06-05,5.2,-1.51,1.1
2023-06-06,5.18,-1.48,1.1
2023-06-07,5.16,-1.37,1.1
2023-06-08,5.12,-1.39,1.1
2023-06-09,5.11,-1.36,1.1
2023-06-12,5.14,-1.41,1.1
2023-06-13,5.11,-1.27,1.1
2023-06-14,5.1,-1.27,1.1
2023-06-15,5.07,-1.35,1.1
2023-06-16,5.09,-1.32,1.1
2023-06-19,5.09,-1.32,1.1
2023-06-20,5.14,-1.4,1.1
2023-06-21,5.15,-1.43,1.1
2023-06-22,5.15,-1.35,1.1
2023-06-23,5.15,-1.41,1.1
2023-06-26,5.24,-1.52,1.1
2023-06-27,5.19,-1.42,1.1
2023-06-28,5.18,-1.47,1.1
2023-06-29,5.2,-1.35,1.1
2023-06-30,5.17,-1.36,1.1
2023-07-01,5.17,-1.36,1.08
2023-07-03,5.21,-1.35,1.08
2023-07-04,5.21,-1.35,1.08
2023-07-05,5.21,-1.26,1.08
2023-07-06,5.23,-1.18,1.08
2023-07-07,5.22,-1.16,1.08
2023-07-10,5.25,-1.24,1.08
2023-07-11,5.25,-1.26,1.08
2023-07-12,5.24,-1.38,1.08
2023-07-13,5.24,-1.48,1.08
2023-07-14,5.25,-1.42,1.08
2023-07-17,5.26,-1.45,1.08
2023-07-18,5.25,-1.45,1.08
2023-07-19,5.26,-1.51,1.08
2023-07-20,5.26,-1.41,1.08
2023-07-21,5.27,-1.43,1.08
2023-07-24,5.28,-1.42,1.08
2023-07-25,5.28,-1.37,1.08
2023-07-26,5.28,-1.42,1.08
2023-07-27,5.28,-1.27,1.08
2023-07-28,5.28,-1.32,1.08
2023-07-31,5.28,-1.31,1.08
2023-08-01,5.27,-1.22,1.07
2023-08-02,5.27,-1.19,1.07
2023-08-03,5.27,-1.07,1.07
2023-08-04,5.28,-1.23,1.07
2023-08-07,5.29,-1.2,1.07
2023-08-08,5.3,-1.28,1.07
2023-08-09,5.28,-1.28,1.07
2023-08-10,5.28,-1.19,1.07
2023-08-11,5.28,-1.12,1.07
2023-08-14,5.29,-1.1,1.07
2023-08-15,5.29,-1.08,1.07
2023-08-16,5.29,-1.01,1.07
2023-08-17,5.29,-0.99,1.07
2023-08-18,5.28,-1.02,1.07
2023-08-21,5.3,-0.96,1.07
2023-08-22,5.3,-0.96,1.07
2023-08-23,5.3,-1.11,1.07
2023-08-24,5.31,-1.08,1.07
2023-08-25,5.34,-1.09,1.07
2023-08-28,5.34,-1.14,1.07
2023-08-29,5.33,-1.21,1.07
2023-08-30,5.32,-1.2,1.07
2023-08-31,5.32,-1.23,1.07
2023-09-01,5.3,-1.12,1.03
2023-09-04,5.3,-1.12,1.03
2023-09-05,5.32,-1.05,1.03
2023-09-06,5.31,-1.01,1.03
2023-09-07,5.3,-1.03,1.03
2023-09-08,5.31,-1.05,1.03
2023-09-11,5.32,-1.03,1.03
2023-09-12,5.32,-1.05,1.03
2023-09-13,5.31,-1.06,1.03
2023-09-14,5.31,-1.02,1.03
